team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,team_code_19_20,element_type_19_20,now_cost_19_20,total_points_19_20,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,64,1492,14.9,2,2,1,3,24,0,0,0,0,0,0,6,283,345.4,217,82,196,200,47,198,200,42,74.1,218,61,0.6,Jetro,Willems
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,262,0,636,263,0,630,262,0,644,264,0,Rolando,Aarons
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,52,92,1860,17.7,3,5,1,8,22,0,0,0,0,0,0,7,321,434,169,63,423.4,91,64,542,66,34,139.8,81,47,1.8,Allan,Saint-Maximin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,43,37,1015,8.6,0,1,0,3,23,0,0,0,0,0,0,2,187,184.4,323,125,28.8,382,138,39,362,132,25.2,376,135,0.1,Emil,Krafth
21,4,59,69,1312,11.7,7,2,1,3,27,0,0,0,3,0,0,6,256,351.8,220.8,620,119.2,2,21,4,57,36,742,6.3,3,1,1,3,13,0,0,0,5,1,0,6,106,145.4,110.2,344,58.8,0.3,21,4,54,12,454,2.2,0,0,0,0,7,0,0,0,2,0,0,0,10,41.8,51.4,169,25.8,0.1,4,4,54,34,617,6.3,0,4,0,2,10,0,0,0,1,0,0,0,87,136.6,353,45,162,230,35,211,189,51,51.1,300,46,0.1,Andy,Carroll
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,27,572,6,2,0,1,1,11,0,0,0,1,0,0,2,104,102.8,382,161,51.6,345,176,49,349,168,20.4,393,171,0.1,Matthew,Longstaff
,,,,,,,,,,,,,,,,,,,,,,,,4,4,61,94,1946,15.4,6,3,2,6,31,0,0,0,3,0,0,8,276,352,333.6,808,148.7,1.1,4,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,4,50,58,842,11.6,4,2,0,4,15,0,0,0,2,0,0,10,190,217,305,36,86.2,290,46,348,112,40,64.7,252,40,0.5,Dwight,Gayle
,,,,,,,,,,,,,,,,,,,,,,,,4,1,40,57,1440,14.3,0,0,3,3,21,0,1,0,0,0,44,4,280,364.2,0,0,36.5,13.6,4,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,42,0,506,20,0,475,12,0,527,42,0.1,Robert,Elliot
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,243,0,606,244,0,592,238,0,618,245,0,Thomas,Allan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,39,1,16,0.3,0,0,0,0,1,0,0,0,0,0,0,0,3,2,495,178,0,503,193,0,472,184,0.2,503,179,0.2,Kelland,Watts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,195,0,511,196,0,480,187,0,531,195,0,Liam,Gibson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,47,19,747,4,0,0,0,2,16,0,0,0,2,0,0,0,113,104.6,381,160,101,277,153,20,394,184,22.5,384,168,0,Nabil,Bentaleb
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,53,19,472,3.6,1,0,0,0,13,0,0,0,0,1,0,0,81,84.2,394,164,88.1,287,156,38,365,172,21,391,169,0,Valentino,Lazaro
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617,244,0,607,245,0,593,239,0,619,246,0,Jack,Young
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,43,9,585,2.1,0,0,0,0,13,0,0,0,0,0,0,0,77,121.2,362,141,2.6,450,169,42,360,130,16.6,404,149,0,Timm,Klose
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,44,38,2644,8.6,0,0,0,3,62,1,0,0,3,1,0,0,447,602.8,75,28,57,334,113,119,263,73,78.3,205,55,0.2,Ben,Godfrey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,42,66,3240,15.7,0,2,1,5,71,0,0,0,7,0,0,3,489,566.6,88,34,385.2,104,21,237,170,29,119,112,24,1.3,Maximillian,Aarons
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,44,35,1430,8,0,1,0,3,27,0,0,0,3,0,0,1,247,366.4,200,73,25.5,392,146,62,332,114,45.6,316,108,0,Christoph,Zimmermann
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,44,48,2301,10.9,1,0,1,3,56,0,0,0,4,0,0,3,384,439,161,60,262.2,161,38,130,249,66,83.3,194,52,0.3,Jamal,Lewis
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,40,23,1261,5.8,0,0,0,2,25,1,0,0,4,0,0,1,214,318.8,229,90,3.6,446,167,76,313,105,40,332,117,1.7,Grant,Hanley
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4,64,139,2884,21.7,11,3,2,6,59,0,0,0,3,0,0,21,444,545,108,14,379.5,107,15,1202,16,11,211.8,31,11,11.4,Teemu,Pukki
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4,52,13,41,2.5,1,0,0,0,2,0,0,0,0,0,0,1,50,44.2,430,58,3.4,447,67,25,381,63,7,440,62,0,Dennis,Srbeny
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,46,109,3240,23.7,0,0,2,5,68,1,2,0,4,0,131,10,668,1063,2,1,0,626,60,0,615,57,106.3,137,1,2.2,Tim,Krul
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,41,11,158,2.7,0,0,0,0,6,0,1,0,0,0,7,2,46,65,410,31,0,533,31,0,503,23,6.5,442,31,4.9,Michael,McGovern
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,62,29,624,4.7,1,0,0,0,19,0,0,0,3,0,0,1,116,123,360,148,107.9,270,150,123,256,132,35.4,344,149,0.1,Mario,Vrancic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,60,94,2458,15.7,1,7,1,3,54,0,0,0,6,1,0,12,464,711.6,51,15,1196.7,6,5,401,98,49,231.1,25,16,0.7,Emiliano,Buendía
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,53,52,1374,9.8,1,2,0,1,32,0,0,0,0,0,0,0,173,227.2,294,122,235.5,176,110,445,83,41,90.5,175,88,0.1,Onel,Hernández
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,50,32,1173,6.4,0,0,0,1,32,0,0,0,6,0,0,0,96,120.2,363,150,188.1,206,127,277,145,80,58.5,276,133,0.1,Marco,Stiepermann
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,48,77,2965,16,1,1,0,5,63,0,0,0,5,0,0,0,424,505.8,130,48,423.9,90,63,274,148,83,120.4,111,63,0.1,Kenny,McLean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,45,111,2484,24.7,6,2,2,6,54,0,0,0,6,0,0,10,410,516.4,127,46,493.1,56,42,656,50,26,165.9,56,32,13,Todd,Cantwell
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,43,16,683,3.7,0,0,0,1,16,0,0,0,1,0,0,0,102,106.8,378,159,127.7,255,144,53,345,166,28.8,361,157,0.2,Moritz,Leitner
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,44,67,2339,15.2,1,1,0,5,44,0,0,0,5,0,0,3,404,358,204,83,116.5,261,146,173,222,117,64.9,250,121,0.3,Alexander,Tettey
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,43,28,1128,6.5,0,0,0,2,25,0,0,0,2,0,0,0,172,198.2,314,131,55.4,337,172,92,292,146,34.7,347,151,0.6,Tom,Trybull
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4,53,26,636,4.9,1,0,0,0,13,0,0,0,0,1,0,0,67,59.6,415,56,67.3,318,48,231,175,47,35.3,345,52,0.1,Josip,Drmic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,50,3,24,0.6,0,0,0,0,2,0,0,0,0,0,0,0,12,4.4,482,204,0.6,476,215,0,643,268,0.5,499,214,0,Patrick,Roberts
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,44,1,21,0.2,0,0,0,0,1,0,0,0,0,0,1,0,6,4,486,36,0,573,54,0,554,49,0.4,500,36,0.3,Ralf,Fahrmann
21,2,42,29,1249,6.9,0,1,0,3,27,0,0,0,5,1,0,2,198,202.2,118.2,72,39.4,0.3,21,2,42,5,246,1.2,0,0,0,0,7,0,0,0,1,0,0,0,41,71,37.6,36,14.5,0.1,21,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,43,32,1292,7.4,0,0,0,3,23,0,0,0,4,0,0,2,201,273.2,260,102,109.2,265,75,218,184,35,60.2,270,84,0.1,Sam,Byram
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,511,183,0,491,183,0,459,173,0,513,183,0.6,Philip,Heise
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,45,18,756,4,0,0,0,1,20,0,0,0,1,0,0,0,122,177.2,328,138,18.3,406,193,31,372,178,22.7,382,167,0.1,Ibrahim,Amadou
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,4,44,13,219,3,0,0,0,0,9,0,0,0,0,0,0,0,25,13.8,461,61,18.2,407,60,47,352,57,7.1,439,61,0.1,Adam,Idah
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541,49,0,523,28,0,492,20,0,543,49,0.1,Archie,Mair
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,39,1,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,521,191,0,501,191,0,470,182,0,523,191,0.1,Akin,Famewo
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,44,24,723,5.5,0,1,0,3,9,0,0,0,0,0,0,0,131,115.8,368,154,261.6,162,101,105,273,139,48.3,311,140,0.1,Ondrej,Duda
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,44,19,692,4.3,0,0,0,1,18,0,0,0,1,0,0,0,79,70.2,405,168,109.1,266,148,88,296,148,26.4,369,160,0,Lukas,Rupp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,45,5,32,1.1,0,0,0,0,2,0,0,0,0,0,0,0,14,6.6,475,199,0.8,473,213,17,402,187,2.5,475,198,0,Josh,Martin
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,2,40,1,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,545,206,0,527,207,0,496,198,0,547,206,0,Jordan,Thomas
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,251,0,615,252,0,602,247,0,627,253,0,Daniel,Adshead
91,4,51,14,270,2.7,0,1,0,1,4,1,0,0,0,0,0,0,22,27.8,39.6,109,16.1,0.1,91,4,49,36,581,7.3,2,0,1,1,16,0,0,0,1,0,0,3,106,120.4,69.5,252,43.9,0.2,91,4,49,28,350,5.7,1,0,0,0,15,0,0,0,1,0,0,0,74,74.6,65.1,201,33.8,0.2,49,4,43,84,1223,19.5,6,4,1,3,15,0,0,0,1,0,0,11,248,303,240,29,163.1,227,34,530,70,33,98.1,159,34,2.7,Lys,Mousset
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,52,142,3345,27.3,2,4,1,13,39,0,0,0,7,0,0,8,639,641,67,25,554.5,42,6,338,119,16,153.5,63,7,4.6,Enda,Stevens
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,42,2,6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,563,211,0.3,477,178,0,520,205,0,565,211,0.1,Kieron,Freeman
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,45,111,2915,24.7,0,1,1,12,28,0,0,0,4,0,0,6,552,576.6,85,32,262.3,160,37,246,165,26,108.6,129,29,2.3,Jack,O'Connell
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,50,142,3420,28.4,2,4,1,13,39,0,0,0,7,0,0,7,602,559.8,93,36,485.7,58,11,241,167,27,128.6,98,17,11.6,George,Baldock
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,47,133,3187,28.3,2,1,2,13,33,0,0,0,3,1,0,9,592,641.4,64,24,25.4,394,147,587,61,2,125.4,102,19,7.1,John,Egan
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,39,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,507,180,0,485,180,0,452,169,0,509,180,1.9,Richard,Stearman
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,46,144,2452,31.3,5,4,5,10,29,0,0,0,5,0,0,15,539,502.8,134,49,382.9,106,22,449,82,5,133.9,88,13,28.8,John,Lundstram
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,52,57,1037,11,3,2,1,4,10,0,0,0,1,1,0,9,159,175.4,330,39,186.2,210,31,348,113,41,69.9,233,39,0.4,Billy,Sharp
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,67,0,569,52,0,548,47,0,584,67,0.1,Jake,Eastwood
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655,270,0,652,271,0,649,271,0,656,271,0,Mark,Duffy
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,47,101,2515,21.5,5,2,4,8,30,0,0,0,8,0,0,13,464,527.4,121,42,648.8,28,22,419,94,47,159.6,60,34,2.4,John,Fleck
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,47,98,3089,20.9,1,3,1,13,36,0,0,0,8,0,0,6,563,608.4,74,22,808.8,18,15,100,282,144,151.8,66,38,0.6,Oliver,Norwood
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,54,65,1810,12,2,2,1,7,18,0,0,0,2,0,0,6,201,303.4,238,28,268.4,156,22,584,62,29,115.2,118,27,0.2,David,McGoldrick
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,46,123,3242,26.7,0,1,0,13,37,0,0,0,4,0,0,6,639,707.6,52,17,212.1,192,44,103,274,80,102.7,145,37,2.1,Chris,Basham
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,43,3,180,0.7,0,0,0,0,6,0,0,0,0,0,5,0,23,28,443,34,0,562,49,0,540,44,2.8,470,34,0.1,Simon,Moore
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,50,13,360,2.6,0,0,0,1,5,0,0,0,2,0,0,0,38,46.2,426,177,77.4,300,159,25,380,181,14.9,408,176,0.1,Luke,Freeman
11,2,49,104,2251,21.2,3,3,4,6,32,0,0,0,4,1,0,16,533,751.4,71.7,278,110.1,7.5,11,2,47,60,2063,12.8,0,0,1,6,39,0,0,0,2,0,0,5,415,529.2,24.1,108,66.2,2.7,11,2,43,22,329,5.1,1,0,1,2,4,0,0,0,0,1,0,3,80,82.2,21.4,43,14.6,0.6,49,2,41,6,240,1.5,0,0,0,0,6,0,0,0,0,0,0,0,50,75.4,402,154,4.8,440,163,2,443,167,8.2,433,160,0.4,Phil,Jagielka
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,49,33,669,6.7,1,2,1,2,6,0,0,0,1,0,0,1,73,79.8,397,166,72.8,308,163,156,232,122,30.4,356,154,0.2,Callum,Robinson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,45,1,12,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,233,0.6,474,214,4,438,202,0.2,504,216,0.1,Ravel,Morrison
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,52,160,3240,30.8,0,1,4,13,33,0,1,0,2,0,97,16,688,718.8,48,12,10,430,10,18,399,1,74.8,215,11,15.7,Dean,Henderson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,47,19,590,4,0,0,0,2,4,0,0,0,0,0,0,0,84,78.4,399,167,108.5,268,149,65,329,162,25.3,375,164,0,Ben,Osborn
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,55,86,2105,15.6,6,1,0,9,25,0,0,0,4,0,0,6,300,424.4,174,24,186.9,208,30,830,38,21,143.7,75,22,0.4,Oliver,McBurnie
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,69,0,579,57,0,562,52,0,592,69,0.1,Michael,Verrips
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,43,9,243,2.1,0,0,0,0,2,0,0,0,2,0,0,0,40,34.2,436,180,21.5,401,190,29,375,179,8.5,432,186,0.1,Muhamed,Beši?
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,44,2,33,0.5,0,0,0,0,2,0,0,0,0,0,0,0,3,4,485,68,1.6,461,71,6,431,71,1,492,71,0.1,Leon,Clarke
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,45,1,15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,3,1.2,499,212,0,587,233,0,571,227,0.1,507,219,0,Jack,Rodwell
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,40,14,504,3.5,0,0,0,1,11,0,0,0,0,0,0,2,87,106.8,377,145,30.4,375,135,2,441,165,14,410,152,0.9,Jack,Robinson
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,3,47,40,943,8.5,1,1,0,4,11,0,0,0,0,0,0,3,147,152.4,347,145,66,320,168,82,301,152,30.3,357,155,0.2,Sander,Berge
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,4,47,5,107,1.1,0,0,0,0,4,0,0,0,0,0,0,0,15,9.4,468,63,28.6,384,57,22,388,66,6.1,445,63,0,Richairo,Zivkovic
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,219,0,604,219,0,590,215,0,616,219,0,Panagiotis,Retsos
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,46,50,2027,10.9,0,0,0,4,31,0,0,0,2,0,0,0,396,576.6,76.6,104,75.9,0.2,20,2,45,51,1496,11.3,1,0,2,4,26,0,0,0,3,0,0,6,286,363.8,201,74,81.3,295,91,183,212,45,62.8,257,81,1.9,Jannik,Vestergaard
20,2,56,123,2507,22,2,5,2,12,36,0,0,0,3,0,0,9,575,517.4,442.4,255,121.5,3.9,20,2,53,103,3135,19.4,0,5,1,8,49,0,0,0,2,0,0,4,553,515.2,589.1,286,139.3,5.2,20,2,48,56,2160,11.7,1,0,0,6,42,0,0,0,8,0,0,1,291,326.8,379.4,123,82.6,2.4,20,2,48,75,2742,15.6,1,1,0,7,52,0,0,0,3,1,0,0,432,436.8,164,61,538.5,49,8,234,174,31,121.1,110,23,1,Ryan,Bertrand
