team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,first_name,second_name,assists_1_17_18,attempted_passes_1_17_18,big_chances_created_1_17_18,big_chances_missed_1_17_18,bonus_1_17_18,bps_1_17_18,clean_sheets_1_17_18,clearances_blocks_interceptions_1_17_18,completed_passes_1_17_18,creativity_1_17_18,dribbles_1_17_18,errors_leading_to_goal_1_17_18,errors_leading_to_goal_attempt_1_17_18,fouls_1_17_18,goals_conceded_1_17_18,goals_scored_1_17_18,ict_index_1_17_18,influence_1_17_18,key_passes_1_17_18,minutes_1_17_18,offside_1_17_18,open_play_crosses_1_17_18,own_goals_1_17_18,penalties_conceded_1_17_18,penalties_missed_1_17_18,penalties_saved_1_17_18,recoveries_1_17_18,red_cards_1_17_18,saves_1_17_18,selected_1_17_18,tackled_1_17_18,tackles_1_17_18,target_missed_1_17_18,threat_1_17_18,total_points_1_17_18,value_1_17_18,winning_goals_1_17_18,yellow_cards_1_17_18,team_code_17_18,element_type_17_18,total_points_17_18,now_cost_17_18
110.0,4.0,44.0,79.0,1343.0,18.0,7.0,3.0,2.0,4.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,262.0,346.6,260.9,664.0,126.8,3.4,1551,15.2,5,2,0,2,27,0,0,0,4,0,0,6,225,289.2,321.2,390,99.9,2.4,Peter,Crouch,0,9,0,0,0,1,0,1,6,10.8,0,0,0,0,0,0,3.8,3.4,1,18,3,0,0,0,0,0,0,0,0,104948,0,0,0,24.0,1,50,0,0,110,4,73,50
3.0,1.0,54.0,134.0,3097.0,24.8,0.0,0.0,0.0,12.0,37.0,1.0,0.0,0.0,2.0,0.0,115.0,2.0,660.0,819.8,0.1,0.0,82.0,13.7,3039,23.4,0,0,1,11,48,0,1,0,1,0,90,7,627,722.4,0.0,0,71.9,4.5,Petr,Cech,0,20,0,0,0,9,0,0,16,0.0,0,0,0,0,3,0,1.2,12.2,0,90,0,0,0,0,0,0,4,0,0,222249,0,1,0,0.0,1,55,0,0,3,1,124,55
14.0,3.0,87.0,171.0,2228.0,19.7,13.0,8.0,4.0,8.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,631.0,860.0,1081.8,1125.0,306.5,26.0,1109,11.3,7,7,4,5,14,0,0,0,0,0,0,15,381,550.4,624.4,519,169.4,3.0,Philippe,Coutinho,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,265913,0,0,0,0.0,0,90,0,0,14,3,103,90
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755,5.0,0,0,0,3,11,0,0,0,3,0,0,0,98,111.4,58.6,26,19.3,0.2,Philip,Billing,0,52,0,0,0,14,1,7,38,2.9,0,0,0,0,0,0,3.0,19.8,0,90,0,0,0,0,0,0,8,0,0,6525,1,1,0,7.0,3,45,0,0,38,3,22,45
110.0,2.0,42.0,27.0,1168.0,6.4,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,174.0,155.0,146.7,51.0,35.4,0.1,1125,8.3,0,0,0,4,13,0,0,0,5,0,0,0,193,229.4,117.5,35,38.3,0.3,Phil,Bardsley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7243,0,0,0,0.0,0,45,0,0,90,2,33,45
43.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,1.7,0,1,0,0,1,0,0,0,0,0,0,0,31,29.2,32.1,10,7.1,0.0,Phil,Foden,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1930,0,0,0,0.0,0,50,0,0,43,3,8,50
11.0,2.0,49.0,104.0,2251.0,21.2,3.0,3.0,4.0,6.0,32.0,0.0,0.0,0.0,4.0,1.0,0.0,16.0,533.0,751.4,71.7,278.0,110.1,7.5,2063,12.8,0,0,1,6,39,0,0,0,2,0,0,5,415,529.2,24.1,108,66.2,2.7,Phil,Jagielka,0,65,0,0,1,26,1,10,48,1.2,0,0,0,0,0,0,3.3,25.8,0,90,0,0,0,0,0,0,3,0,0,282207,0,0,0,6.0,7,50,0,0,11,2,60,50
1.0,2.0,45.0,55.0,1584.0,12.2,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,362.0,437.8,35.2,89.0,56.3,0.7,1973,21.1,0,0,2,15,11,1,0,0,2,0,0,19,554,486.4,36.6,12,53.6,5.2,Phil,Jones,0,60,0,0,0,27,1,7,55,0.9,0,0,0,1,0,0,2.0,18.8,0,90,0,0,0,0,0,0,5,0,0,28003,0,0,0,0.0,6,50,0,0,1,2,116,50
14.0,2.0,44.0,43.0,1410.0,9.8,0.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,292.0,308.2,52.5,78.0,44.0,0.6,1449,19.0,1,0,2,8,15,0,0,0,0,0,0,9,384,357.2,65.0,43,46.6,1.8,Ragnar,Klavan,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,19836,0,0,0,0.0,0,45,0,0,14,2,78,45
43.0,3.0,75.0,149.0,2509.0,19.9,7.0,14.0,2.0,9.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,468.0,527.0,688.3,1170.0,237.7,10.6,2584,25.2,18,17,7,13,23,0,0,0,3,1,0,19,701,969.8,838.2,1488,329.7,27.6,Raheem,Sterling,0,6,0,0,0,-1,0,0,6,4.3,1,0,0,1,0,0,0.4,0.0,0,12,0,0,0,0,0,0,0,0,0,247309,1,0,0,0.0,0,80,0,1,43,3,229,80
38.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2131,16.8,3,0,1,6,36,0,0,0,3,1,0,3,240,322.6,261.6,544,112.7,0.4,Rajiv,van La Parra,0,2,0,0,0,0,0,0,1,0.5,0,0,0,1,0,0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,0,7333,2,0,0,0.0,1,50,0,0,38,3,74,50
110.0,3.0,48.0,36.0,855.0,7.5,0.0,2.0,0.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,151.0,104.6,137.3,149.0,38.5,0.5,1227,11.3,2,1,0,2,30,0,0,0,2,0,0,2,226,237.6,237.9,206,68.1,0.5,Ramadan,Sobhi,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,27830,0,0,0,0.0,0,50,0,0,110,3,51,50
11.0,2.0,45.0,69.0,1543.0,15.3,0.0,1.0,0.0,7.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,365.0,346.2,64.0,129.0,54.0,1.4,119,0.6,0,0,0,0,2,0,0,0,1,0,0,0,14,29.2,0.9,6,3.6,0.0,Ramiro,Funes Mori,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1050,0,0,0,0.0,0,50,0,0,11,2,3,50
3.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,1.1,0,0,0,0,3,0,0,0,0,0,0,0,23,12.0,29.7,11,5.3,0.0,Reiss,Nelson,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1979,0,0,0,0.0,0,50,0,0,3,3,5,50
35.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.2,0,0,0,0,0,0,0,0,0,0,0,0,6,6.6,20.4,0,2.7,0.0,Rekeem,Harper,0,5,0,0,0,6,0,0,4,20.4,0,0,0,0,0,0,2.7,6.6,2,20,0,0,0,0,0,0,2,0,0,0,1,1,0,0.0,1,45,0,0,35,3,1,45
57.0,3.0,46.0,40.0,1036.0,6.0,1.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,160.0,168.0,239.3,141.0,54.7,0.1,2817,21.6,5,8,2,8,54,0,0,0,4,0,0,4,304,497.0,384.7,1217,209.3,6.5,Richarlison,de Andrade,1,7,0,0,0,11,0,1,4,1.2,0,0,0,0,2,0,1.1,0.0,0,41,1,0,0,0,0,0,3,0,0,2013,1,1,2,11.0,4,60,0,0,57,3,125,60
13.0,3.0,89.0,120.0,2826.0,13.5,6.0,4.0,0.0,9.0,48.0,0.0,0.0,2.0,4.0,0.0,0.0,9.0,437.0,573.0,802.1,898.0,227.8,8.2,2948,22.4,12,13,4,9,51,0,0,0,2,0,0,19,682,966.0,924.0,932,282.6,8.2,Riyad,Mahrez,1,30,0,0,0,10,0,1,23,23.4,2,0,0,0,4,0,5.3,23.0,1,90,2,0,0,0,0,0,6,0,0,79107,8,0,2,7.0,5,85,0,0,13,3,195,85
90.0,3.0,55.0,39.0,719.0,7.1,1.0,3.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,143.0,151.2,253.0,116.0,51.6,0.2,1277,10.6,1,4,1,6,12,0,0,0,3,0,0,7,216,273.8,477.9,221,97.3,0.4,Robbie,Brady,0,16,0,0,0,4,0,3,11,52.1,0,0,0,1,2,0,8.1,12.0,3,90,0,2,0,0,0,0,2,0,0,17382,1,0,3,17.0,1,55,0,1,90,3,56,55
8.0,3.0,51.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,46.0,6.0,0.0,1023,10.6,2,2,1,6,9,0,0,0,1,0,0,5,171,236.4,224.1,253,71.4,2.0,Robert Kenedy,Nunes do Nascimento,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2371,0,0,0,0.0,0,50,0,0,4,3,51,50
14.0,3.0,85.0,180.0,3062.0,21.2,11.0,11.0,6.0,11.0,39.0,0.0,0.0,0.0,5.0,0.0,0.0,17.0,639.0,869.6,1127.3,1569.0,356.9,8.8,2760,19.1,15,8,3,16,32,0,0,0,1,0,0,29,758,951.0,834.5,1341,312.7,36.1,Roberto,Firmino,1,30,1,0,3,42,0,1,19,27.5,3,0,0,0,2,1,10.7,56.0,2,80,0,0,0,0,0,0,3,0,0,868769,5,0,1,23.0,12,85,0,0,14,4,181,85
57.0,3.0,58.0,43.0,1036.0,7.4,2.0,3.0,0.0,3.0,17.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,186.0,168.0,239.3,141.0,54.7,0.2,1610,14.0,5,3,0,1,34,0,0,0,3,0,0,5,299,346.0,370.6,472,118.8,0.2,Roberto,Pereyra,0,3,0,0,0,4,0,0,3,0.0,1,0,0,0,1,0,1.8,0.4,0,48,0,0,0,0,0,0,2,0,0,10004,0,0,0,18.0,1,60,0,0,57,3,81,60
4.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1440,14.3,0,0,3,3,21,0,1,0,0,0,44,4,280,364.2,0.0,0,36.5,13.6,Robert,Elliot,0,30,0,0,0,17,0,0,8,0.0,0,0,0,0,2,0,2.5,25.4,0,90,0,0,0,0,0,0,10,0,4,694817,0,0,0,0.0,2,40,0,0,4,1,57,40
13.0,2.0,49.0,88.0,2926.0,18.0,2.0,2.0,0.0,9.0,49.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,479.0,701.0,69.4,477.0,124.9,1.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Robert,Huth,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4887,0,0,0,0.0,0,50,0,0,13,2,0,50
21.0,3.0,55.0,133.0,2548.0,24.2,7.0,6.0,2.0,3.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,503.0,550.2,1050.1,538.0,212.3,6.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.6,Robert,Snodgrass,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,250680,0,0,0,0.0,0,60,0,0,21,3,0,60
3.0,2.0,41.0,32.0,810.0,7.8,0.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,171.0,172.0,49.2,100.0,32.2,3.3,819,6.1,0,1,0,3,17,0,0,0,3,0,0,1,196,212.2,39.3,24,27.5,0.7,Rob,Holding,0,59,0,0,0,18,0,12,49,2.1,0,0,0,2,3,0,2.1,19.2,0,66,0,0,0,0,0,0,7,0,0,95869,0,1,0,0.0,1,50,0,0,3,2,27,50
4.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,1.2,0,0,0,0,2,0,0,0,0,0,0,0,19,12.0,8.1,25,4.6,0.1,Rolando,Aarons,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13496,0,0,0,0.0,0,45,0,0,4,3,5,45
11.0,4.0,101.0,221.0,3266.0,21.9,25.0,6.0,6.0,13.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,33.0,824.0,1171.6,701.4,1670.0,354.1,32.2,2866,14.1,16,7,3,14,26,0,0,1,4,0,0,18,593,831.0,572.4,1334,273.2,21.9,Romelu,Lukaku,0,25,0,0,3,55,1,1,16,33.8,1,0,0,0,0,2,19.1,73.8,3,90,0,0,0,0,0,0,1,0,0,1902800,5,0,1,83.0,13,115,1,0,1,4,162,115
80.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753,4.3,0,0,0,2,16,0,0,0,3,0,0,0,125,89.0,85.7,34,20.9,0.4,Roque,Mesa,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,26307,0,0,0,0.0,0,45,0,0,80,3,18,45
11.0,3.0,70.0,144.0,2900.0,20.6,5.0,11.0,2.0,12.0,36.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,534.0,692.4,1237.6,973.0,290.3,6.6,129,0.4,0,0,0,0,4,0,0,0,0,0,0,0,11,21.0,34.7,45,10.1,0.2,Ross,Barkley,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11234,0,0,0,0.0,0,75,0,0,8,3,3,75
8.0,3.0,50.0,6.0,35.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.8,3.9,25.0,3.4,0.1,1871,17.5,2,5,0,6,30,0,0,0,1,0,0,2,337,379.2,377.0,487,124.5,3.5,Ruben,Loftus-Cheek,0,35,0,0,0,20,0,4,33,15.1,5,0,0,0,3,0,5.4,20.8,1,90,0,0,0,0,0,0,6,0,0,483364,6,2,0,18.0,2,45,0,0,31,3,77,45
20.0,2.0,56.0,123.0,2507.0,22.0,2.0,5.0,2.0,12.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,575.0,517.4,442.4,255.0,121.5,3.9,3135,19.4,0,5,1,8,49,0,0,0,2,0,0,4,553,515.2,589.1,286,139.3,5.2,Ryan,Bertrand,0,62,1,0,2,32,1,1,52,59.7,0,0,0,1,0,0,8.1,13.8,4,85,0,2,0,0,0,0,5,0,0,613635,0,1,1,7.0,8,55,0,0,20,2,103,55
91.0,3.0,46.0,100.0,1764.0,21.7,3.0,9.0,2.0,7.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,345.0,338.4,536.5,332.0,120.7,1.2,2003,19.0,5,3,2,2,38,0,0,0,0,0,0,13,390,492.8,646.6,413,155.0,0.7,Ryan,Fraser,0,44,0,0,0,13,0,0,40,33.7,0,0,0,0,1,0,7.7,13.8,2,90,0,1,0,0,0,0,4,0,0,58560,3,0,0,29.0,2,55,0,0,91,3,97,55
110.0,2.0,49.0,94.0,3150.0,19.2,1.0,2.0,2.0,9.0,53.0,2.0,0.0,0.0,6.0,0.0,0.0,6.0,549.0,732.2,65.3,395.0,119.3,1.7,2371,14.0,1,1,0,5,40,1,0,0,2,0,0,2,356,656.0,26.5,276,96.0,0.8,Ryan,Shawcross,0,11,0,0,0,11,0,8,9,0.2,0,0,0,0,1,0,2.1,21.0,0,90,1,0,0,0,0,0,0,0,0,69753,0,1,0,0.0,2,50,0,0,110,2,67,50
110.0,4.0,60.0,26.0,963.0,4.3,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,38.4,73.5,299.0,40.0,0.5,483,3.6,0,1,0,2,13,0,0,1,0,0,0,0,42,40.4,51.8,149,23.7,0.3,Saido,Berahino,0,12,0,0,0,6,0,1,9,13.1,0,0,0,0,1,0,2.3,1.4,1,71,0,0,0,0,0,0,3,0,0,25150,1,0,1,8.0,2,60,0,0,110,4,20,60
36.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.4,0,0,0,0,1,0,0,0,0,0,0,0,4,0.4,0.8,6,0.7,0.0,Sam,Baldock,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1201,0,0,0,0.0,0,50,0,0,36,4,2,50
21.0,2.0,42.0,29.0,1249.0,6.9,0.0,1.0,0.0,3.0,27.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,198.0,202.2,118.2,72.0,39.4,0.3,246,1.2,0,0,0,0,7,0,0,0,1,0,0,0,41,71.0,37.6,36,14.5,0.1,Sam,Byram,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10821,0,0,0,0.0,0,45,0,0,21,2,5,45
35.0,3.0,43.0,9.0,275.0,2.1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,16.4,49.0,3.0,6.7,0.0,534,5.2,1,0,0,4,7,0,0,0,3,0,0,2,70,102.4,64.8,95,26.3,0.1,Sam,Field,0,12,0,0,0,6,1,2,10,1.3,0,0,0,1,0,0,0.5,3.2,0,69,0,0,0,0,0,0,2,0,0,2503,0,0,0,0.0,3,45,0,0,35,3,23,45
20.0,3.0,42.0,23.0,616.0,5.5,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,123.6,58.4,25.0,20.8,0.1,142,3.3,0,0,0,1,2,0,0,0,0,0,0,2,49,29.4,34.2,8,7.2,0.1,Sam,McQueen,0,6,0,0,0,4,0,0,4,10.5,0,0,0,0,0,0,1.3,2.6,1,4,0,0,0,0,0,0,0,0,0,4539,0,0,0,0.0,1,45,0,0,20,2,14,45
90.0,4.0,57.0,121.0,2064.0,21.2,10.0,4.0,1.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,394.0,500.0,248.1,907.0,164.6,3.2,977,11.1,4,2,1,2,16,0,0,0,3,0,0,7,170,208.4,128.0,384,71.1,2.1,Sam,Vokes,0,15,0,0,3,52,0,1,3,0.7,0,0,0,4,2,2,10.8,65.0,0,90,1,0,0,0,0,0,0,0,0,102551,1,1,1,42.0,13,60,1,0,90,4,63,60
3.0,3.0,70.0,38.0,618.0,5.4,2.0,2.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,159.0,198.2,221.7,89.0,50.8,1.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.1,Santiago,Cazorla,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1541,0,0,0,0.0,0,70,0,0,3,3,0,70
90.0,3.0,52.0,69.0,2103.0,13.3,1.0,2.0,1.0,6.0,36.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,253.0,210.2,556.5,393.0,115.7,0.1,1330,11.4,2,2,2,6,15,0,0,0,3,0,0,6,185,233.2,120.2,246,60.1,0.2,Scott,Arfield,0,3,0,0,0,-1,0,1,1,0.3,0,0,0,1,1,0,0.1,1.0,0,15,0,0,0,0,0,0,0,0,0,2730,0,0,0,0.0,0,50,0,1,90,3,56,50
31.0,2.0,51.0,61.0,1752.0,12.0,3.0,1.0,2.0,2.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,310.0,459.0,73.1,426.0,96.0,2.1,1434,7.0,1,0,0,1,26,0,0,0,4,0,0,0,211,342.2,62.3,268,67.0,0.3,Scott,Dann,0,44,0,0,0,18,0,5,38,0.4,3,0,0,0,3,0,1.6,11.8,0,90,0,0,0,0,0,0,8,0,0,55689,0,1,1,4.0,1,50,0,0,31,2,32,50
38.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1110,9.5,0,1,1,3,23,0,0,0,3,0,0,4,211,221.6,146.8,97,46.5,0.2,Scott,Malone,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7187,0,0,0,0.0,0,45,0,0,38,2,41,45
1.0,3.0,45.0,3.0,97.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,22.2,19.1,17.0,5.8,0.0,629,5.0,0,0,0,4,3,0,0,0,2,0,0,0,96,78.2,53.6,11,14.2,0.8,Scott,McTominay,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1850,0,0,0,0.0,0,45,0,0,1,3,21,45
3.0,2.0,55.0,57.0,820.0,9.5,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,227.0,249.0,31.0,98.0,40.6,3.2,2146,18.6,2,4,2,10,30,0,0,0,3,0,0,6,510,443.2,334.9,404,118.3,6.1,Sead,Kolasinac,1,70,1,0,1,35,0,4,59,15.6,1,0,0,1,3,0,7.9,40.2,1,90,0,0,0,0,0,0,7,0,0,467980,0,4,0,23.0,5,60,0,0,3,2,108,60
11.0,2.0,56.0,133.0,2316.0,23.8,4.0,4.0,4.0,10.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,15.0,548.0,596.0,308.9,297.0,120.3,4.0,1035,6.1,0,1,0,4,12,0,0,0,0,0,0,0,198,227.6,113.7,69,41.2,0.5,Seamus,Coleman,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8554,0,0,0,0.0,0,65,0,0,11,2,39,65
38.0,3.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,Sean,Scannell,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3336,0,0,0,0.0,0,45,0,0,38,3,0,45
1.0,1.0,47.0,23.0,180.0,4.9,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,80.0,77.2,0.0,0.0,7.7,0.2,90,1.5,0,0,0,1,0,0,0,0,0,0,3,0,26,26.4,0.0,0,2.6,0.7,Sergio,Romero,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7601,0,0,0,0.0,0,50,0,0,1,1,7,50
36.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292,21.7,0,2,1,10,52,0,0,0,8,0,0,7,614,1027.6,98.9,361,148.9,2.9,Shane,Duffy,0,13,0,0,0,10,0,10,9,0.0,0,0,1,0,2,0,3.5,16.6,0,90,0,0,0,0,0,0,1,0,0,15722,0,0,0,18.0,1,45,0,0,36,2,100,45
20.0,4.0,61.0,57.0,1262.0,9.3,3.0,2.0,0.0,2.0,23.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,159.0,201.6,231.6,584.0,100.1,3.0,1570,9.5,2,2,0,4,28,0,0,0,6,0,0,0,167,235.6,301.9,512,104.6,0.5,Shane,Long,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,28672,0,0,0,0.0,0,60,0,0,20,4,53,60
13.0,4.0,56.0,63.0,1565.0,11.3,3.0,1.0,0.0,7.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,220.0,181.2,262.0,471.0,90.4,1.6,1314,14.3,6,3,1,5,19,0,0,0,2,0,0,7,275,347.6,228.1,508,107.9,2.9,Shinji,Okazaki,0,20,0,0,0,24,0,0,10,3.8,0,0,0,3,2,1,7.0,29.6,0,71,0,0,0,0,0,0,4,0,0,42847,3,0,1,37.0,6,55,0,0,13,4,76,55
3.0,2.0,58.0,90.0,2274.0,15.5,2.0,2.0,1.0,8.0,30.0,0.0,0.0,0.0,11.0,0.0,0.0,8.0,513.0,598.2,159.7,364.0,112.4,1.4,2272,20.2,3,1,2,10,30,0,0,0,6,0,0,13,610,836.6,129.9,202,117.0,4.2,Shkodran,Mustafi,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,78101,0,0,0,0.0,0,55,0,0,3,2,109,55
