name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards
Wilfred_Ndidi_227,0,68,0,0,0,28,1,10,59,5.0,0,0,227,0,0,317,1,0,0,4.5,17458,38.2,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,0,2,0,0,0,0,14,0,32,0,51264,0,5,0,0,2,2.0,3,-1588,1077,2665,49,True,0,0
Wilfried_Zaha_151,0,16,0,0,0,-2,0,0,14,3.4,1,0,151,0,0,307,0,2,0,3.5,17365,8.6,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,17,0,0,0,0,1,0,32,0,786303,9,0,0,0,2,23.0,2,-60867,13911,74778,69,False,0,0
Willian_Borges Da Silva_124,0,6,0,0,0,3,0,0,5,1.1,0,0,124,0,0,265,0,0,0,0.1,17312,0.2,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,6,0,0,3,0,0,0,0,1,0,32,0,254786,0,0,0,0,3,0.0,1,-1155,8370,9525,71,True,0,0
Willy_Boly_423,0,52,0,0,0,16,0,8,38,10.7,0,0,423,0,0,330,0,1,0,4.5,17752,30.0,1,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,14,0,0,0,0,3,0,32,0,312015,0,1,0,1,2,4.0,2,32372,40898,8526,47,True,0,0
Willy_Caballero_112,0,0,0,0,0,0,0,0,0,0.0,0,0,112,0,0,265,0,0,0,0.0,17288,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,8946,0,0,0,0,3,0.0,0,-686,91,777,47,True,0,0
Will_Hughes_392,1,53,0,0,3,38,0,1,44,26.5,1,0,392,0,0,329,5,1,1,10.6,17712,62.8,2,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,90,0,0,9,0,0,0,0,7,0,32,0,32149,2,0,0,1,4,17.0,13,-169,424,593,49,True,1,0
Will_Norris_422,0,0,0,0,0,0,0,0,0,0.0,0,0,422,0,0,330,0,0,0,0.0,17750,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,14,0,0,0,0,0,0,32,0,151612,0,0,0,1,2,0.0,0,2848,5691,2843,39,True,0,0
Winston_Reid_401,0,0,0,0,0,0,0,0,0,0.0,0,0,401,0,0,320,0,0,0,0.0,17726,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,8,0,0,0,0,0,0,32,0,1023,0,0,0,2,0,0.0,0,-1,20,21,44,True,0,0
Xherdan_Shaqiri_462,0,0,0,0,0,0,0,0,0,0.0,0,0,462,0,0,318,0,0,0,0.0,17821,0.0,0,2019-03-31T15:30:00Z,31 Mar 16:30,0,0,0,0,0,17,0,0,0,0,0,0,32,0,132425,0,0,0,1,2,0.0,0,-5190,63,5253,69,True,0,0
Yannick_Bolasie_165,0,0,0,0,0,0,0,0,0,0.0,0,0,165,0,0,320,0,0,0,0.0,17382,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,5776,0,0,0,2,0,0.0,0,-12,4,16,58,False,0,0
Yan_Valery_556,0,20,0,0,0,20,1,1,12,15.6,1,0,556,0,0,312,1,0,0,3.0,17959,14.0,1,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,1,3,0,0,0,0,4,0,32,0,123000,3,1,0,1,0,0.0,6,41675,48557,6882,41,False,0,0
Yerry_Mina_506,0,0,0,0,0,0,0,0,0,0.0,0,0,506,0,0,320,0,0,0,0.0,17885,0.0,0,2019-03-30T17:30:00Z,30 Mar 17:30,0,0,0,0,0,19,0,0,0,0,0,0,32,0,33268,0,0,0,2,0,0.0,0,-248,419,667,54,False,0,0
Yohan_Benalouane_218,0,0,0,0,0,0,0,0,0,0.0,0,0,218,0,0,317,0,0,0,0.0,17448,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,2,0,0,0,0,0,0,32,0,45498,0,0,0,0,2,0.0,0,-469,69,538,39,True,0,0
Yoshinori_Muto_488,0,4,0,0,0,2,0,0,3,0.6,1,0,488,0,0,311,1,1,0,0.1,17859,0.6,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,13,0,0,1,0,0,0,0,1,0,32,0,3275,1,0,0,0,2,0.0,1,-23,46,69,56,False,0,0
Younes_Kaboul_375,0,0,0,0,0,0,0,0,0,0.0,0,0,375,0,0,329,0,0,0,0.0,17678,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,9,0,0,0,0,0,0,32,0,5406,0,0,0,1,4,0.0,0,-31,2,33,42,True,0,0
Youri_Tielemans_591,1,78,1,0,1,31,1,1,70,50.7,1,0,591,0,0,317,0,0,0,11.7,18007,35.4,3,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,90,0,1,2,0,0,0,0,9,0,32,0,53818,0,1,1,0,2,31.0,7,576,10492,9916,60,True,0,0
Yves_Bissouma_466,0,30,0,0,0,12,0,4,22,12.3,4,0,466,0,0,265,2,3,0,3.1,17825,14.4,1,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,90,0,0,6,0,0,0,0,2,0,32,0,1630,3,1,0,0,3,4.0,2,42,87,45,46,False,0,0
Zech_Medley_546,0,0,0,0,0,0,0,0,0,0.0,0,0,546,0,0,311,0,0,0,0.0,17945,0.0,0,2019-04-01T19:00:00Z,01 Apr 20:00,0,0,0,0,0,15,0,0,0,0,0,0,32,0,4958,0,0,0,0,2,0.0,0,63,189,126,40,True,0,0
Zeze Steven_Sessegnon_541,0,0,0,0,0,0,0,0,0,0.0,0,0,541,0,0,329,0,0,0,0.0,17939,0.0,0,2019-04-02T18:45:00Z,02 Apr 19:45,0,0,0,0,0,18,0,0,0,0,0,0,32,0,5635,0,0,0,1,4,0.0,0,47,316,269,40,False,0,0
ÃÂlvaro_Morata_134,0,0,0,0,0,0,0,0,0,0.0,0,0,134,0,0,265,0,0,0,0.0,17332,0.0,0,2019-04-03T18:45:00Z,03 Apr 19:45,0,0,0,0,0,3,0,0,0,0,0,0,32,0,84003,0,0,0,0,3,0.0,0,-376,14,390,84,True,0,0
ÃÂaglar_SÃÂ¶yÃÂ¼ncÃÂ¼_515,0,0,0,0,0,0,0,0,0,0.0,0,0,515,0,0,317,0,0,0,0.0,17899,0.0,0,2019-03-30T15:00:00Z,30 Mar 15:00,0,0,0,0,0,2,0,0,0,0,0,0,32,0,2330,0,0,0,0,2,0.0,0,4,37,33,49,True,0,0
