team_code_16_17,element_type_16_17,now_cost_16_17,total_points_16_17,minutes_16_17,value_season_16_17,goals_scored_16_17,assists_16_17,dreamteam_count_16_17,clean_sheets_16_17,goals_conceded_16_17,own_goals_16_17,penalties_saved_16_17,penalties_missed_16_17,yellow_cards_16_17,red_cards_16_17,saves_16_17,bonus_16_17,bps_16_17,influence_16_17,creativity_16_17,threat_16_17,ict_index_16_17,selected_by_percent_16_17,team_code_17_18,element_type_17_18,now_cost_17_18,total_points_17_18,minutes_17_18,value_season_17_18,goals_scored_17_18,assists_17_18,dreamteam_count_17_18,clean_sheets_17_18,goals_conceded_17_18,own_goals_17_18,penalties_saved_17_18,penalties_missed_17_18,yellow_cards_17_18,red_cards_17_18,saves_17_18,bonus_17_18,bps_17_18,influence_17_18,creativity_17_18,threat_17_18,ict_index_17_18,selected_by_percent_17_18,team_code_18_19,element_type_18_19,now_cost_18_19,total_points_18_19,minutes_18_19,value_season_18_19,goals_scored_18_19,assists_18_19,dreamteam_count_18_19,clean_sheets_18_19,goals_conceded_18_19,own_goals_18_19,penalties_saved_18_19,penalties_missed_18_19,yellow_cards_18_19,red_cards_18_19,saves_18_19,bonus_18_19,bps_18_19,influence_18_19,creativity_18_19,threat_18_19,ict_index_18_19,selected_by_percent_18_19,minutes_19_20,value_season_19_20,goals_scored_19_20,assists_19_20,dreamteam_count_19_20,clean_sheets_19_20,goals_conceded_19_20,own_goals_19_20,penalties_saved_19_20,penalties_missed_19_20,yellow_cards_19_20,red_cards_19_20,saves_19_20,bonus_19_20,bps_19_20,influence_19_20,influence_rank_19_20,influence_rank_type_19_20,creativity_19_20,creativity_rank_19_20,creativity_rank_type_19_20,threat_19_20,threat_rank_19_20,threat_rank_type_19_20,ict_index_19_20,ict_index_rank_19_20,ict_index_rank_type_19_20,selected_by_percent_19_20,first_name,second_name,assists_1_19_20,bonus_1_19_20,bps_1_19_20,clean_sheets_1_19_20,creativity_1_19_20,goals_conceded_1_19_20,goals_scored_1_19_20,ict_index_1_19_20,influence_1_19_20,minutes_1_19_20,own_goals_1_19_20,penalties_missed_1_19_20,penalties_saved_1_19_20,red_cards_1_19_20,saves_1_19_20,selected_1_19_20,threat_1_19_20,total_points_1_19_20,value_1_19_20,yellow_cards_1_19_20,team_code_19_20,element_type_19_20,total_points_19_20,now_cost_19_20
36.0,3.0,46.0,28.0,595.0,4.2,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,93.0,121.8,239.3,141.0,54.7,0.1,36.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,67.0,33.0,1014.0,4.9,0.0,0.0,0.0,5.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,61.0,94.4,104.0,162.0,35.5,0.6,305,4.8,2,1,0,1,4,0,0,0,0,0,0,2,90,90.6,388,163,62.5,327,169,106.0,272,138,25.9,371,161,0.1,Alireza,Jahanbakhsh,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5564,0.0,0,60,0,36,3,28,60
14.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,57.0,158.0,3195.0,27.7,0.0,0.0,2.0,16.0,26.0,0.0,2.0,0.0,1.0,0.0,58.0,10.0,666.0,546.2,10.0,0.0,55.6,9.0,14.0,1.0,59.0,176.0,3420.0,29.8,0.0,0.0,1.0,21.0,22.0,0.0,0.0,0.0,1.0,0.0,76.0,9.0,771.0,677.0,0.1,0.0,67.6,23.4,2543,19.7,0,1,1,13,24,0,0,0,0,1,58,11,558,503.0,133,20,10.0,431,11,0.0,663,73,51.5,297,18,9.2,Alisson,Ramses Becker,0,0,7,0,0.0,0,0,0.6,5.6,38,0,0,0,0,2,1769075,0.0,1,60,0,14,1,122,60
4.0,3.0,44.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,2.0,6.0,0.0,4.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860,17.7,3,5,1,8,22,0,0,0,0,0,0,7,321,434.0,169,63,423.4,91,64,542.0,66,34,139.8,81,47,1.8,Allan,Saint-Maximin,0,0,2,0,0.0,0,0,0.0,0.0,23,0,0,0,0,0,34113,0.0,1,55,0,4,3,92,55
8.0,2.0,40.0,1.0,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.2,0.0,0.0,0.2,0.0,8.0,2.0,53.0,79.0,2067.0,14.9,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,475.0,466.6,66.5,109.0,64.3,1.9,8.0,2.0,50.0,22.0,615.0,4.4,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,120.6,8.4,6.0,13.6,0.4,1751,7.1,0,0,0,3,33,0,0,0,5,0,0,0,325,353.6,208,77,70.9,311,100,96.0,289,89,52.1,295,97,0.7,Andreas,Christensen,0,0,16,0,1.6,4,0,2.7,23.2,90,0,0,0,0,0,52353,2.0,0,50,0,8,2,34,50
1.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.0,27.0,590.0,6.0,1.0,1.0,1.0,1.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,115.0,132.8,139.5,67.0,33.8,0.3,1478,12.8,1,3,0,6,16,0,0,0,3,0,0,1,198,245.6,279,114,432.1,84,58,343.0,115,60,102.3,146,77,0.4,Andreas,Pereira,1,0,22,1,20.1,0,0,4.6,22.0,73,0,0,0,0,0,9129,4.0,6,50,0,1,3,60,50
88.0,2.0,44.0,73.0,2736.0,16.6,1.0,2.0,0.0,5.0,59.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,488.0,502.6,352.8,100.0,95.6,1.9,14.0,2.0,50.0,111.0,1940.0,22.2,1.0,5.0,3.0,10.0,18.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,514.0,424.0,414.5,174.0,101.3,7.4,14.0,2.0,67.0,213.0,3216.0,31.8,0.0,12.0,5.0,21.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,29.0,906.0,748.8,767.2,318.0,183.6,33.0,3111,25.9,2,12,1,13,31,0,0,0,2,0,0,20,847,845.8,23,5,980.2,10,3,389.0,99,12,221.7,29,2,18.1,Andrew,Robertson,0,0,15,0,24.7,1,0,4.4,12.4,90,0,0,0,0,0,1889240,7.0,2,70,0,14,2,181,70
91.0,3.0,46.0,44.0,1800.0,9.6,0.0,1.0,0.0,4.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,288.0,256.8,223.8,90.0,57.0,0.1,91.0,3.0,43.0,82.0,1851.0,19.1,2.0,5.0,1.0,5.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,363.0,458.0,261.1,121.0,84.0,3.1,91.0,3.0,46.0,36.0,1438.0,7.8,0.0,0.0,0.0,4.0,37.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,206.0,190.8,163.0,38.0,39.2,0.1,234,1.3,0,0,0,0,6,0,0,0,1,0,0,0,28,23.6,446,186,25.5,393,188,8.0,423,196,5.6,448,190,0.0,Andrew,Surman,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3616,0.0,0,50,0,91,3,6,50
90.0,4.0,60.0,108.0,2260.0,18.0,9.0,3.0,1.0,8.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,303.0,415.6,320.2,648.0,137.4,4.0,57.0,4.0,63.0,79.0,1486.0,12.5,5.0,3.0,0.0,5.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,237.0,251.2,254.0,594.0,108.2,1.3,57.0,4.0,59.0,83.0,1352.0,14.1,7.0,2.0,0.0,4.0,23.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,254.0,331.8,183.9,620.0,112.8,1.9,741,7.1,2,1,0,0,17,0,0,0,1,0,0,2,117,106.2,379,47,129.5,252,41,287.0,139,42,51.2,299,45,0.4,Andre,Gray,0,0,3,0,2.5,2,0,2.1,1.4,74,0,0,0,0,0,46334,17.0,2,60,0,57,4,39,60
7.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,42.0,2.0,25.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.3,17.0,2.6,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,644,264,0.0,638,265,0.0,633,265,0.0,646,266,0.0,Andre,Green,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1639,0.0,0,50,0,7,3,0,50
21.0,3.0,46.0,28.0,595.0,4.2,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,93.0,121.8,239.3,141.0,54.7,0.1,21.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,3.0,67.0,27.0,456.0,4.0,2.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,88.0,86.0,84.6,122.0,29.1,0.5,981,13.5,5,1,1,3,17,0,0,0,2,0,0,10,231,284.4,253,102,265.7,158,100,329.0,121,64,87.9,185,96,0.7,Andriy,Yarmolenko,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11742,0.0,0,60,0,21,3,70,60
31.0,3.0,57.0,116.0,2520.0,20.4,3.0,7.0,2.0,7.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,16.0,492.0,552.4,852.4,511.0,191.3,2.2,31.0,3.0,56.0,121.0,3120.0,21.6,2.0,9.0,0.0,9.0,48.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,552.0,626.0,1012.1,587.0,222.8,1.4,31.0,3.0,56.0,135.0,3007.0,24.1,6.0,5.0,2.0,11.0,46.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,520.0,743.0,928.5,622.0,229.6,3.5,1284,8.6,1,1,0,3,23,0,0,0,0,0,0,0,221,246.4,277,112,247.1,167,104,122.0,258,134,61.6,266,128,0.9,Andros,Townsend,0,0,14,1,11.7,0,0,2.2,10.0,90,0,0,0,0,0,212703,0.0,3,60,0,31,3,48,60
21.0,4.0,59.0,69.0,1312.0,11.7,7.0,2.0,1.0,3.0,27.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,256.0,351.8,220.8,620.0,119.2,2.0,21.0,4.0,57.0,36.0,742.0,6.3,3.0,1.0,1.0,3.0,13.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,106.0,145.4,110.2,344.0,58.8,0.3,21.0,4.0,54.0,12.0,454.0,2.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,41.8,51.4,169.0,25.8,0.1,617,6.3,0,4,0,2,10,0,0,0,1,0,0,0,87,136.6,353,45,162.0,230,35,211.0,189,51,51.1,300,46,0.1,Andy,Carroll,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10294,0.0,0,55,0,4,4,34,55
13.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,553,217,0.0,536,218,0.0,508,207,0.0,555,220,0.4,Andy,King,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,33262,0.0,0,45,0,13,3,0,45
21.0,2.0,47.0,45.0,1755.0,9.6,0.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,322.0,384.4,82.4,51.0,51.6,0.7,21.0,2.0,42.0,77.0,2880.0,18.3,1.0,0.0,2.0,7.0,60.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,520.0,687.8,81.4,145.0,91.4,3.4,21.0,2.0,42.0,48.0,1871.0,11.4,1.0,1.0,1.0,2.0,36.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,314.0,462.4,54.2,168.0,68.5,0.8,2786,18.0,2,0,0,7,44,1,0,0,4,0,0,0,453,579.0,84,31,37.8,363,129,168.0,226,54,78.4,204,54,0.9,Angelo,Ogbonna,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,19136,0.0,0,45,0,21,2,81,45
1.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,50.0,2.0,25.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.2,2.3,18.0,2.6,0.0,19,0.4,0,0,0,0,1,0,0,0,0,0,0,0,7,4.2,483,205,24.8,396,189,2.0,446,206,3.1,465,194,0.1,Angel,Gomes,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7553,0.0,0,50,0,1,3,2,50
20.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,43.0,47.0,1080.0,10.9,0.0,0.0,2.0,3.0,18.0,0.0,1.0,0.0,0.0,0.0,33.0,4.0,206.0,239.2,0.0,0.0,23.8,1.1,900,6.9,0,0,1,2,25,0,0,0,0,0,30,3,166,219.4,303,25,0.0,550,44,0.0,524,38,22.1,386,25,1.3,Angus,Gunn,0,0,10,0,0.0,3,0,1.0,9.8,90,0,0,0,0,1,49447,0.0,1,45,0,20,1,29,45
36.0,3.0,44.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,2.0,6.0,0.0,36.0,3.0,55.0,88.0,2415.0,16.0,3.0,1.0,0.0,11.0,29.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,383.0,404.0,557.2,530.0,149.1,0.6,36.0,3.0,52.0,74.0,1828.0,14.2,2.0,6.0,0.0,3.0,41.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,293.0,389.6,580.8,345.0,131.4,0.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,658,273,0.0,658,274,0.0,656,274,0.0,659,274,0.0,Anthony,Knockaert,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1177,0.0,0,55,0,36,3,0,55
1.0,3.0,92.0,95.0,1553.0,10.3,4.0,6.0,3.0,9.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,302.0,382.8,399.1,579.0,136.2,2.5,1.0,3.0,78.0,125.0,1572.0,16.0,9.0,6.0,1.0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,403.0,535.4,509.3,748.0,179.5,2.6,1.0,3.0,72.0,122.0,1613.0,16.9,10.0,4.0,3.0,5.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,389.0,532.8,503.3,755.0,178.9,3.4,2625,23.5,17,9,5,14,27,0,0,1,1,0,0,14,544,855.6,22,6,439.3,80,56,1297.0,11,3,259.4,16,8,22.5,Anthony,Martial,0,0,19,1,19.3,0,1,13.0,39.2,90,0,0,0,0,0,327361,71.0,7,75,1,1,3,200,75
7.0,3.0,44.0,3.0,90.0,0.6,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.8,11.8,2.0,6.0,0.0,7.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2046,17.9,4,5,0,5,48,0,0,0,3,0,0,0,281,383.2,195,78,482.2,60,44,655.0,51,27,152.0,65,37,0.7,Anwar,El Ghazi,0,0,0,0,5.3,3,0,1.5,1.4,90,0,0,0,0,0,19086,8.0,2,55,0,7,3,93,55
91.0,3.0,46.0,28.0,595.0,4.2,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,93.0,121.8,239.3,141.0,54.7,0.1,91.0,3.0,45.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,91.0,3.0,42.0,18.0,388.0,3.3,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,85.4,84.6,113.0,29.1,0.1,625,4.1,0,1,0,2,12,0,0,0,0,0,0,0,60,60.6,413,172,82.6,293,157,139.0,243,127,27.9,365,159,0.0,Arnaut,Danjuma Groeneveld,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4272,0.0,0,60,0,91,3,24,60
21.0,2.0,47.0,34.0,972.0,7.2,0.0,1.0,0.0,3.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,253.0,219.8,126.7,18.0,36.4,0.1,21.0,2.0,42.0,68.0,1867.0,16.2,0.0,3.0,1.0,6.0,29.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,352.0,385.0,295.1,128.0,80.7,1.2,21.0,3.0,42.0,49.0,1757.0,11.7,0.0,2.0,0.0,4.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,311.0,434.4,212.0,55.0,70.3,1.5,930,6.3,0,1,1,2,18,0,0,0,4,1,0,3,166,240.8,281,113,128.6,254,69,53.0,344,123,42.4,328,113,0.4,Arthur,Masuaku,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,23599,0.0,0,45,0,21,2,26,45
91.0,1.0,45.0,120.0,3150.0,26.7,0.0,0.0,2.0,9.0,63.0,0.0,2.0,0.0,2.0,0.0,115.0,7.0,657.0,815.4,10.0,0.0,82.4,6.2,91.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,91.0,1.0,41.0,46.0,1080.0,11.2,0.0,0.0,1.0,4.0,18.0,0.0,0.0,0.0,2.0,0.0,39.0,4.0,218.0,302.0,0.0,0.0,30.3,8.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,555,55,0.0,538,35,0.0,510,29,0.0,557,55,0.2,Artur,Boruc,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,25338,0.0,0,45,0,91,1,0,45
90.0,4.0,46.0,81.0,1774.0,17.6,6.0,3.0,2.0,6.0,27.0,0.0,0.0,0.0,6.0,1.0,0.0,10.0,241.0,328.8,277.1,663.0,125.5,4.3,90.0,4.0,53.0,92.0,2150.0,17.4,9.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,290.0,407.2,274.8,797.0,145.8,3.2,90.0,4.0,56.0,122.0,2378.0,21.8,12.0,3.0,1.0,7.0,41.0,1.0,0.0,0.0,8.0,0.0,0.0,13.0,394.0,581.2,309.9,1042.0,192.9,2.1,1350,10.0,6,0,1,8,21,0,0,0,4,0,0,6,161,226.2,297,34,85.1,292,47,474.0,78,37,75.9,213,37,2.1,Ashley,Barnes,0,3,58,1,1.8,0,2,16.2,71.4,83,0,0,0,0,0,43298,89.0,13,65,0,90,4,61,65
90.0,3.0,45.0,13.0,551.0,2.9,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,68.0,50.8,64.3,2.0,11.8,0.0,90.0,3.0,43.0,35.0,1105.0,8.1,0.0,1.0,0.0,2.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,189.0,182.4,134.8,90.0,40.7,0.1,90.0,3.0,46.0,111.0,2821.0,24.1,2.0,8.0,1.0,7.0,55.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,518.0,623.0,643.1,253.0,152.3,3.1,3150,21.5,2,7,1,15,39,0,0,0,9,0,0,11,567,596.8,80,25,814.2,16,13,135.0,245,128,154.7,62,35,0.8,Ashley,Westwood,0,0,7,1,11.5,0,0,1.8,6.4,90,0,0,0,0,0,51159,0.0,3,55,0,90,3,118,55
1.0,3.0,50.0,26.0,760.0,5.2,0.0,1.0,0.0,4.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,154.0,147.4,167.0,61.0,37.6,0.1,1.0,3.0,48.0,98.0,2444.0,20.4,2.0,6.0,1.0,9.0,26.0,0.0,0.0,0.0,7.0,0.0,0.0,11.0,479.0,601.2,502.3,213.0,131.6,2.4,1.0,2.0,57.0,73.0,2568.0,12.8,2.0,3.0,1.0,4.0,44.0,0.0,0.0,0.0,8.0,1.0,0.0,4.0,450.0,554.4,650.5,124.0,133.0,1.7,953,4.4,0,0,0,2,10,0,0,0,5,0,0,0,158,155.6,343,133,316.6,133,32,18.0,400,147,49.1,308,103,0.3,Ashley,Young,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,24251,0.0,0,55,0,1,2,24,55
8.0,1.0,46.0,2.0,180.0,0.4,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,13.2,0.0,0.0,1.3,0.2,91.0,1.0,45.0,112.0,3420.0,24.9,0.0,0.0,3.0,6.0,61.0,0.0,1.0,0.0,2.0,0.0,111.0,6.0,631.0,790.8,20.0,0.0,80.8,4.1,91.0,1.0,43.0,63.0,2160.0,14.7,0.0,0.0,0.0,5.0,47.0,0.0,0.0,0.0,0.0,0.0,59.0,4.0,363.0,440.6,0.0,0.0,44.2,2.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,559,58,0.0,543,39,0.0,515,33,0.0,561,58,0.7,Asmir,Begovic,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,176267,0.0,0,45,0,91,1,0,45
1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,1.6,0,0,0,0,3,0,0,0,0,0,0,0,30,17.6,455,172,6.2,437,162,0.0,560,213,2.4,476,175,0.1,Axel,Tuanzebe,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7610,0.0,0,45,0,1,2,7,45
43.0,2.0,56.0,75.0,1852.0,13.4,1.0,0.0,3.0,7.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,435.0,546.2,81.1,232.0,86.0,5.3,43.0,2.0,51.0,35.0,806.0,6.9,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,204.0,165.8,52.8,34.0,25.4,1.5,43.0,2.0,63.0,177.0,3056.0,28.1,3.0,3.0,3.0,18.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,16.0,768.0,790.0,239.3,278.0,131.2,16.7,1096,10.0,1,0,1,8,5,0,0,0,1,0,0,0,298,246.8,276,111,62.2,328,109,79.0,309,101,38.7,334,119,4.1,Aymeric,Laporte,0,0,26,1,0.9,0,0,2.0,19.2,90,0,0,0,0,0,459735,0.0,6,65,0,43,2,63,65
90.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,1.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,583,68,0.0,570,53,0.0,549,48,0.0,585,68,0.1,Bailey,Peacock-Farrell,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3785,0.0,0,45,0,90,1,0,45
6.0,3.0,91.0,225.0,3036.0,24.7,18.0,11.0,4.0,17.0,22.0,0.0,0.0,0.0,4.0,0.0,0.0,17.0,679.0,969.6,778.7,1270.0,301.7,32.3,6.0,3.0,90.0,175.0,2957.0,19.4,9.0,13.0,3.0,16.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,12.0,565.0,775.2,878.5,934.0,258.8,13.8,6.0,3.0,88.0,94.0,1822.0,10.7,5.0,4.0,1.0,8.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,8.0,356.0,467.2,436.6,681.0,158.5,2.5,1845,14.1,8,6,2,4,25,0,0,0,2,0,0,12,349,531.2,118,39,328.6,126,79,627.0,56,29,148.9,70,41,2.7,Bamidele,Alli,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,38989,0.0,0,85,0,6,3,117,85
